VZ	35.02	35.18	34.81	35.12
GE	36.45	36.57	36.18	36.3
GM	36	36.62	36	36.34
GS	98	99.6	97.93	99.29
PFE	28.5	28.5	28.08	28.43
CAT	98.65	98.88	97.4	98.2477
CVX	56.3	56.92	56.14	56.84
C	47.47	47.6	47.14	47.25
MRK	31.6	31.98	31.54	31.95
AIG	55.69	55.84	55	55.41
AA	27.67	27.67	27.35	27.56
XOM	58.55	59.35	58.55	59.35
BAC	46.13	46.93	45.93	46.93
HD	40.31	40.36	39.56	40.03
CSCO.O	19.28	19.38	18.99	19.35
BA	63	64.5	63	63.7277
MSFT.O	25.41	25.43	25.02	25.26
T	19.32	19.32	19.13	19.3
DIS	27.8	27.8	26.98	27.15
INTC.O	26.7	26.97	26.27	26.91
JPM	35.85	35.9	35.5	35.51
DD	47.25	47.25	46.47	46.83
WMT	49.77	50.21	49.4	49.88
UTX	52.88	53.07	52.05	52.48
TRV	23.76	23.91	23.34	23.88
HPQ	36.59	37.27	36.25	37.01
AAPL.O	55.06	55.17	54.71	54.99
AXP	75.05	76.48	75.05	76.3
IBM	66.8	67.02	66.14	66.48
MO	87.49	87.81	86.86	87.3961
NKE	37.05	37.42	36.91	37.31
HON	43.84	43.84	43.4	43.64
KO	30.87	31.96	30.44	31.96
V	29.34	29.37	28.84	28.92
MCD	52.01	52.01	51.05	51.05
UNH	77	77.01	75.81	76.08
MMM	66.55	66.55	66.05	66.3459
JNJ	54.4	54.6	54.2	54.4
