VZ	50.06	50.16	48.9041	49.5
GE	27.09	27.16	1	27
GM	32.15	32.6605	31.77	32.14
GS	189.67	190.84	189.67	190.07
PFE	30.48	30.6	30.1	30.23
CAT	106.45	106.75	105.1	105.5238
CVX	118.5	118.7875	117.17	117.51
C	53.48	54.49	53.48	54.4
MRK	59.97	59.97	59.001	59.2
AIG	54.88	55.18	54.5223	55.1
AA	17.55	17.65	17.16	17.22
XOM	96.78	96.9794	95.25	95.76
BAC	17.15	17.2725	17.085	17.19
HD	98.64	98.89	98.23	98.4
CSCO.O	26.9	27.115	26.8467	27.03
BA	133.3	134.73	132.5476	134.51
MSFT.O	48.03	48.1	47.4	47.6
T	35.25	35.45	34.2799	34.68
DIS	89	90.71	89	90.59
INTC.O	35.79	36.42	35.5459	36.16
JPM	60.65	61.2999	60.57	60.83
DD	72.15	72.34	71.5	72.15
WMT	84.88	85.6	84.545	85.4
UTX	109.19	111.4806	107.72	108.97
TRV	104.1	104.22	103.49	103.79
HPQ	37.5	37.785	37.34	37.56
AAPL.O	116.74	118.8	116.6	118.78
AXP	90.75	91.21	90.2199	91.04
IBM	162	163.82	161.1087	162.18
MO	49.3	49.74	49.2	49.27
NKE	97.95	98.49	97.5408	97.98
HON	98.7	98.825	97.96	98.27
KO	44.51	44.74	44.215	44.3
V	254.27	255.89	253.6	254.88
MCD	96.8	97.39	96.542	97.18
UNH	97.2	97.2	96.545	96.9
MMM	160.05	160.554	159.1	159.3
JNJ	108.25	108.46	106.68	106.89
PG	88.82	88.93	87.89	88.08
