VZ	49.69	50.37	49.51	50.25
GE	26.2	26.55	26.1322	26.54
GM	37.8	38	37.62	37.91
GS	164	165.11	162.49	164.8
PFE	30.02	30.12	29.8	30.07
CAT	109.4	109.98	108.82	109.95
CVX	129.75	130.25	128.04	128.5
C	46.93	47.1	46.59	47.01
MRK	58.68	58.72	58.165	58.47
AIG	54.55	54.67	54.09	54.52
AA	15.65	15.99	15.62	15.99
XOM	102.7	102.74	101.3601	101.74
BAC	15.42	15.5	15.3	15.4
HD	79.36	79.87	79.16	79.55
CSCO.O	25.39	25.64	25.39	25.55
BA	127.25	128.29	126.4	128.25
MSFT.O	41.7	42.15	41.48	42.11
T	35.7	35.8001	35.57	35.73
DIS	86.9	87.23	86.37	87.06
INTC.O	31.26	31.44	31.0441	31.27
JPM	55.6	55.9	55.2476	55.84
DD	64.95	65.18	64.72	64.9
WMT	77.08	77.08	76.579	76.82
UTX	113.44	114.5	113.44	114.13
TRV	94.28	94.74	94.12	94.4827
HPQ	33.86	34.165	33.86	33.97
AAPL.O	95.18	95.87	94.92	95.31
AXP	94.41	94.65	93.75	94.65
IBM	187.48	188.34	186.705	187.81
MO	43.22	43.6	43.0299	43.59
NKE	77.49	77.55	76.78	77.29
HON	94.22	95.41	94.19	95.41
KO	42.27	42.27	41.89	42.03
V	215.22	217.02	214.3	217
MCD	100.46	100.77	100.041	100.37
UNH	82.08	83.1299	81.81	82.9
MMM	144.25	144.44	143.54	144.01
JNJ	106.02	106.02	104.9	105.23
PG	81.61	81.61	81.03	81.13
