VZ	439900	439900	437100	437800
GE	199100	201800	199100	201300
GM	199000	199800	196300	196600
GS	913800	937500	913700	932700
PFE	225400	227100	225000	226100
CAT	827400	828200	817500	822500
CVX	1014100	1028700	1013400	1025700
C	268700	272100	265300	271000
MRK	401800	407400	401800	405300
AIG	311700	312200	306200	308200
AA	84500	85800	82800	85300
XOM	828000	836300	827300	832000
BAC	76700	78100	76100	77700
HD	516400	518800	514300	515500
CSCO.O	16.81	16.935	16.64	16.77
BA	710300	720100	709500	718700
MSFT.O	30	30.48	30	30.17
T	350800	352600	350300	351900
DIS	474400	480700	474400	478700
INTC.O	26	26.31	25.85	26.18
JPM	358300	367900	355600	367800
DD	492400	498400	489600	496200
WMT	686100	687100	682800	685900
UTX	741100	742600	738000	741600
TRV	622500	629900	621500	628300
HPQ	194300	196000	193700	195100
AAPL.O	572.2	576.41	572	574.22
AXP	564800	569400	562900	568800
IBM	1921100	1936600	1909400	1930000
MO	337700	340300	337400	340000
NKE	987500	996100	975200	981100
HON	536100	541100	536000	540000
KO	754900	764300	754900	763400
V	1231900	1240800	1226900	1234400
MCD	893300	894300	880500	883300
UNH	594800	605000	592200	592900
MMM	864400	876000	864400	871600
JNJ	667400	671900	667400	668400
PG	594700	599800	594200	599800
