VZ	30.69	30.69	30.17	30.29
GE	34.24	34.29	33.92	34
GM	27	28.29	25.4	25.5
GS	118.09	119.33	117.57	118.9
PFE	24.42	24.59	24.27	24.43
CAT	56.6	56.66	55.11	55.5
CVX	61.01	61.24	59.81	60.33
C	45.41	45.62	45.18	45.23
MRK	26.45	27.09	26.17	26.9
AIG	62.05	62.45	61.38	61.85
AA	23	23.65	22.61	23.2
XOM	59.8	60	58.33	58.5
BAC	42.39	42.45	42.05	42.09
HD	38.29	38.61	37.95	38.24
CSCO.O	17.67	17.74	17	17.46
BA	66.91	68.02	66.78	67.8964
MSFT.O	24.7	24.74	24.3601	24.43
T	18.9	19.03	18.76	18.84
DIS	24.04	24.11	23.84	23.88
INTC.O	23.95	23.99	23.36	23.44
JPM	34	34.01	33.52	33.66
DD	37.88	38.46	37.7	38.35
WMT	44.84	44.99	44.45	44.6
UTX	50.16	50.16	49.64	50
TRV	27.1	27.35	26.65	26.67
HPQ	51.7	52	50.1	50.45
AAPL.O	50.01	50.21	48.99	49.05
AXP	81.5	82.22	81	81
IBM	72.71	72.71	71.48	71.49
MO	82.77	83.77	82.3	82.6414
NKE	36.52	36.52	35.75	35.8669
HON	42.23	42.29	41.861	41.98
KO	32.58	32.62	32.17	32.3516
V	32.22	32.47	32.18	32.34
MCD	56.37	56.75	55.77	55.77
UNH	71.99	72.18	71	71
MMM	61.26	62.11	60.53	61.47
JNJ	56.1	56.38	55.65	55.68
