VZ	444000	444000	437900	440600
GE	214300	214600	210500	211000
GM	289000	302100	289000	298200
GS	1313700	1317100	1301500	1309400
PFE	259100	259200	255700	258500
CAT	930200	949700	930200	944000
CVX	1101400	1109000	1095500	1099200
C	411200	414900	410800	414100
MRK	418600	424200	411100	423600
AIG	364000	365700	360800	361800
AA	89800	91500	89500	90700
XOM	883200	888700	882100	885500
BAC	119500	120500	118900	119700
HD	636700	638100	631100	633300
CSCO.O	20.38	20.61	20.32	20.45
BA	767500	779700	764400	774700
MSFT.O	27.69	27.69	27.16	27.29
T	350400	351600	347700	350300
DIS	510500	513300	508700	512100
INTC.O	21.25	21.48	21.15	21.28
JPM	446300	446300	442200	445700
DD	462400	462400	451100	452900
WMT	691100	691100	683900	688000
UTX	836200	844400	834200	843100
TRV	728400	735900	725300	734200
HPQ	151000	157160	149500	151400
AAPL.O	549.04	549.399	541.01	542
AXP	588700	592300	586600	590000
IBM	1957200	1962600	1944500	1952700
MO	326300	326500	324100	325600
NKE	519200	525900	518300	523700
HON	646300	655000	646000	650000
KO	374400	376000	371200	376000
V	1557500	1580600	1549700	1555000
MCD	903800	906900	902200	906500
UNH	533200	533300	518600	519900
MMM	944100	949100	942500	946700
JNJ	708400	708400	704600	707400
PG	693100	694700	689500	689500
