date	COMPANY	Open	High	Low	Close	Open_p	High_p	Low_p	Close_p
2005-09-22	GS	115.0	119.01	114.9	117.23	-0.020943299846756247	0.01250638080653399	-0.005711318795430964	0.01418807855350801
2005-09-22	CSCO.O	17.8	18.15	17.69	18.1	-0.0078037904124861335	0.008893829905503026	-0.002818489289740489	0.012870733072188001
2005-09-22	IBM	71.29	72.03	70.83	71.91	-0.015331491712707201	-0.0101880683895047	-0.010754189944134018	0.0039089766857463015
2005-09-22	MCD	53.0	53.85	51.0	53.6	0.00952380952380949	0.009561304836895435	-0.02560183416125339	0.020952380952381056
2005-09-22	T	19.74	19.75	19.51	19.6314	-0.0010121457489880026	-0.006039255158530543	-0.010513609875591468	-0.004492900608519257
2005-09-22	PFE	25.25	25.45	25.18	25.24	-0.0059055118110236116	-0.0023520188161506583	-0.0028512593061935654	-0.006299212598425252
2005-09-22	V	31.1	33.15	31.1	33.09	-0.04747320061255733	0.015313935681470214	-0.00797448165869219	0.04980964467005089
2005-09-22	UTX	50.7	51.0	50.43	50.52	0.0019762845849802257	-0.0007836990595611049	-0.0025712025316456666	-0.0011862396204032066
2005-09-22	MO	79.4	81.31	79.4	80.3	-0.007499999999999951	0.005565174375463888	0.0	0.0013792346619376783
2005-09-22	GE	33.4	33.67	33.17	33.27	-0.011834319526627168	-0.005023640661938611	-0.009850746268656674	-0.013930053349140437
2005-09-22	AXP	77.46	78.49	77.32	77.63	-0.015130324221233504	-0.0020343293070567148	-0.0007753941586973179	0.0009025270758122872
2005-09-22	CVX	64.8	64.99	62.812	63.77	0.003095975232198178	0.0	-0.01917551530293582	-0.012083656080557614
2005-09-22	VZ	31.95	32.06	31.66	31.67	-0.007763975155279601	-0.009270704573547506	-0.005653266331658302	-0.013395638629283502
2005-09-22	AIG	59.25	59.9	58.7	58.85	-0.02404875638280346	-0.013342118267171799	-0.011118598382749312	-0.00925925925925919
2005-09-22	XOM	65.25	65.93	64.1	65.0	0.0032287822878227512	0.009802419972430698	-0.010497066995986515	-0.0018427518427519551
2005-09-22	BA	62.42	62.77	62.06	62.24	-0.011716276124129066	-0.008686039166140191	0.0004836369498630866	-0.0009630818619581483
2005-09-22	DD	39.02	39.73	38.61	39.15	-0.010899873257287696	-0.0005031446540881834	-0.0010349288486416475	0.009020618556700999
2005-09-22	AAPL.O	57.0	57.03	56.32	56.82	-0.020618556701030966	-0.02245457661981487	-0.01001933555985235	-0.0031578947368421373
2005-09-22	HD	38.38	38.91	38.0	38.88	-0.013367609254498647	-0.0035851472471191137	-0.0013140604467805073	0.010657655315830628
2005-09-22	DIS	23.28	23.35	22.93	23.23	-0.019789473684210468	-0.01684210526315788	-0.01672384219554035	-0.007264957264957239
2005-09-22	JPM	33.99	34.36	33.8	34.26	-0.01019219569015728	0.0005824111822945177	-0.0044182621502211195	0.009131075110456521
2005-09-22	INTC.O	24.5	24.71	24.3195	24.55	-0.004065040650406582	-0.011204481792716936	-0.006150388230486192	0.0020408163265306367
2005-09-22	MSFT.O	25.49	25.58	25.15	25.29	-0.012780790085205385	-0.009295120061967532	0.003971976607253236	-0.009400705052879044
2005-09-22	WMT	42.5	43.52	42.13	43.21	-0.017341040462427793	0.005777675063554533	-0.00730442978322321	0.016705882352941126
2005-09-22	HON	42.11	42.24	41.85	42.22	-0.020697674418604706	-0.017674418604651132	-0.00782361308677093	-0.0007100591715976101
2005-09-22	TRV	27.88	28.31	27.63	27.67	-0.012048192771084376	-0.0010585744530698937	-0.01074113856068748	-0.01495194019223911
2005-09-22	UNH	72.2	73.13	72.2	72.57	-0.002211166390270858	0.006191524490918976	0.004172461752433909	0.003040774015203862
2005-09-22	CAT	57.52	58.58	57.2	58.4	0.0089457989826347	0.017720639332869936	0.014184397163120588	0.024561403508772006
2005-09-22	JNJ	55.29	56.88	55.29	56.49	-0.010912343470482977	0.013903743315508033	0.02354770632011549	0.008750000000000036
2005-09-22	C	44.89	45.48	44.61	45.18	-0.009050772626931547	0.003751931141028342	-0.004625445977334719	-0.001546961325966878
2005-09-22	NKE	36.86	37.07	36.35	36.36	-0.01863684771033025	-0.013045793397231109	-0.0065591691719049106	-0.014367037137435701
2005-09-22	AA	26.2	26.28	23.38	24.48	0.0	-0.0026565464895635937	-0.10146041506533443	-0.05918524212144505
2005-09-22	MMM	64.41	65.32	64.41	64.68	-0.0013953488372093759	0.0003062787136294265	0.004836193447737891	-0.0003091190108190922
2005-09-22	MRK	27.74	27.77	27.47	27.6	-0.015613910574875822	-0.014549325762952425	-0.007945106536655921	-0.007194244604316502
2005-09-22	HPQ	52.0	52.45	51.39	51.99	-0.03703703703703709	-0.028703703703703676	-0.010007802040088998	-0.0024942440521871223
2005-09-22	KO	31.57	31.65	31.28	31.4246	-0.01466916354556802	-0.015552099533437058	-0.009185936015204232	-0.022562986003110352
2005-09-22	GM	30.7	30.95	30.41	30.6	-0.011908593498551667	-0.019017432646592725	-0.006209150326797475	-0.0032573289902279035
2005-09-22	BAC	42.24	42.26	41.82	42.0	-0.0179028132992326	-0.017437805161590325	-0.007593735168486049	-0.009433962264150941
