date	COMPANY	Open	High	Low	Close	Open_p	High_p	Low_p	Close_p
2006-11-08	MO	91.55	93.35	91.55	92.98	-0.013788645911882003	0.0016524314348254077	-0.009199134199134318	0.0035292974863201376
2006-11-08	T	34.3	34.72	34.0714	34.72	0.0	0.006376811594202891	-0.00460428291799353	0.00786085017939464
2006-11-08	JPM	47.38	47.89	47.2127	47.64	-0.006708595387840632	-0.002291666666666692	-0.005734442455512245	-0.001818684680305327
2006-11-08	IBM	80.34	81.91	80.34	81.44	-0.010834769761142504	0.007750984251968518	0.0016207455429497752	0.013818000746918857
2006-11-08	DIS	32.71	33.68	32.5	33.5	0.001837672281776559	0.01783016016923522	0.0018495684340320562	0.020408163265306145
2006-11-08	BAC	54.37	54.74	54.2	54.6	0.0029514849658733855	0.002363996931015633	0.0007385524372232055	0.0029887595453852445
2006-11-08	GS	188.58	189.85	186.59	188.97	-0.007473684210526299	-0.008046397408433048	-0.010657476139978694	-0.0006562870020798695
2006-11-08	MRK	45.0	45.0	43.71	44.28	-0.017681728880157177	-0.02828762686244879	-0.0431260945709282	-0.030647985989492144
2006-11-08	DD	45.76	46.55	45.36	46.2275	-0.0013094718463553257	0.007793894782420319	-0.00635268346111717	0.005282203172366273
2006-11-08	HD	37.02	37.48	37.0	37.2989	0.000540540540540535	-0.00026673779674590836	0.0	0.0026586021505377033
2006-11-08	INTC.O	20.65	20.89	20.5	20.87	-0.005777563793933571	-0.012759924385633226	-0.007263922518159771	0.007239382239382364
2006-11-08	TRV	38.68	39.3	38.55	39.0	-0.0033496521515073985	0.008209338122113996	-0.0023291925465839247	0.003246402461297704
2006-11-08	CSCO.O	24.84	27.55	24.56	27.01	0.0	0.10200000000000009	-0.004862236628849326	0.08343361411953487
2006-11-08	MMM	64.11	64.34	63.9	64.04	0.008653241032095638	-0.00046605561597024003	0.005349276274386305	0.0006250000000000977
2006-11-08	BA	84.77	85.84	83.56	85.75	0.04563957074133462	0.009882352941176453	0.03543990086741022	0.008823529411764675
2006-11-08	NKE	42.4093	42.47	41.92	42.2254	0.009745238095238085	-0.005386416861826837	0.002870813397129357	-0.005028417391632178
2006-11-08	GM	34.63	34.93	34.47	34.7	-0.00488505747126422	-0.0020000000000000018	0.002034883720930303	6.0522394727202666e-05
2006-11-08	AXP	92.45	92.89	92.03	92.4393	-0.0016198704103670414	-0.005247376311844021	-0.0056185845488924135	-0.004710541276185198
2006-11-08	MCD	79.42	79.74	79.01	79.42	-0.0021359467269758126	-0.004742885671492836	-0.003531340648253223	-0.003478164853972232
2006-11-08	MSFT.O	28.9	29.25	28.6728	29.15	0.003472222222222099	0.006191950464396356	-0.0016434540389972385	0.0055191445325974975
2006-11-08	AA	28.83	29.1	28.55	28.73	0.002085505735140769	-0.003424657534246478	-0.005919220055710217	-0.00820226736077545
2006-11-08	PFE	26.88	26.88	26.430999999999997	26.57	-0.004075583549462691	-0.034482758620689724	-0.020711374583178954	-0.027808269301134225
2006-11-08	GE	35.36	35.85	35.35	35.59	0.0016997167138810276	0.005610098176718203	0.001984126984126977	0.0019707207207206867
2006-11-08	V	49.07	49.07	47.41	47.93	0.011752577319587676	-0.01859999999999995	-0.020454545454545503	-0.03193816361113522
2006-11-08	C	50.48	50.73	50.28	50.4749	0.0045771144278605735	-0.0003940886699508317	0.0015936254980080111	-0.0002990691225985831
2006-11-08	HPQ	80.51	82.9	79.82	82.9	0.0063750000000000195	0.023583158414619332	-0.0022500000000000853	0.03276442008222258
2006-11-08	XOM	72.5	74.38	72.34	73.45	-0.006441003151980262	0.01681476418318506	0.0016615895873719477	0.011707988980716344
2006-11-08	WMT	47.0	47.49	47.0	47.2	-0.010317961676142406	-0.01000625390869292	-0.009065991988193134	-0.012242335460918574
2006-11-08	CVX	68.99	69.78	68.5	69.75	-0.013724088634739173	-0.0024303073624016847	-0.002184996358339464	0.010175618488168947
2006-11-08	AIG	67.6	68.75	67.6	68.59	0.001481481481481417	0.008360222939278295	0.001481481481481417	0.01001622740753172
2006-11-08	CAT	59.93	60.4	59.56	59.65	0.0005008347245409883	0.00016559032952478958	-0.004845446950710097	-0.006495669553630901
2006-11-08	KO	41.67	42.25	41.35	42.0	-0.004063097514340419	0.004278583313525042	-0.0074411905904944176	0.0014306151645206988
2006-11-08	AAPL.O	58.75	59.49	58.69	59.1165	0.009450171821305808	0.008305084745762636	0.008592541673827059	0.010543643813558212
2006-11-08	UNH	68.49	68.49	67.42	67.7685	-0.006239117817759765	-0.0076789336424225585	-0.01085680751173701	-0.017847826086956453
2006-11-08	UTX	65.25	65.76	65.0	65.33	-0.0004595588235294379	-0.0015183723048890485	-0.0004613255420575779	-0.006538929440389363
2006-11-08	HON	46.77	46.99	46.53	46.88	-0.004893617021276553	-0.00021276595744679216	-0.0017163698777086234	-0.00043709555335225136
2006-11-08	VZ	36.85	36.99	36.2	36.85	-0.0035154137371551375	-0.005110274341043497	-0.016304347826086807	-0.0037848067045147538
