date	COMPANY	Open	High	Low	Close	Open_p	High_p	Low_p	Close_p
2006-12-26	AA	29.14	29.66	29.14	29.37	-0.00546075085324238	0.01021798365122617	0.004135079255685792	0.002484879101074533
2006-12-26	DD	48.67	49.2	48.67	49.15	-0.004092490280335537	0.005518087063151489	0.007660455486542483	0.013521176715613814
2006-12-26	MCD	78.17	78.33	77.5	78.03	-0.008120796853191226	-0.006972616632859974	-0.01084875558391829	-0.005290330805022503
2006-12-26	WMT	45.75	46.28	45.33	46.11	0.0032894736842103978	0.01114266987109458	-0.0004410143329658389	0.014075214427094807
2006-12-26	C	54.6	55.18	54.6	55.12	-0.0029218407596784957	0.002179440610243333	0.0025706940874035134	0.01193317422434359
2006-12-26	NKE	44.63	45.03	44.59	44.8552	-0.0006717420510522487	0.005358338914936311	0.0017973489103573215	0.004744262309770431
2006-12-26	GS	198.6	200.44	198.5	200.06	0.010892802606128349	0.006578616983879959	0.014152148367649442	0.010914603335017592
2006-12-26	CSCO.O	26.92	27.32	26.88	27.2	-0.012110091743119167	-0.003646973012399801	0.0003721622627463894	0.010401188707280795
2006-12-26	CAT	60.59	61.08	60.52	60.861999999999995	-0.00899574746483478	-0.0009813542688911214	0.0028169014084507005	0.008149743249958652
2006-12-26	IBM	84.78	85.29	84.33	84.93	-0.002588235294117669	-0.005016332244516919	-0.0037802717070289926	0.002123893805309862
2006-12-26	DIS	34.17	34.62	33.96	34.53	-0.011856564488143317	0.0011567379988433046	-0.005272407732864637	0.006705539358600632
2006-12-26	GM	29.3	29.82	29.3	29.77	-0.006779661016949157	0.009137055837563413	0.000683060109289535	0.011422242455952025
2006-12-26	JPM	47.99	48.36	47.98	47.98	-0.013566289825282518	-0.006981519507186951	0.007348309888725479	0.00713685978169587
2006-12-26	HPQ	82.2	82.53	80.9	81.37	-0.010711276928631608	-0.017733872887407687	-0.012451171875	-0.008287629494210802
2006-12-26	GE	37.52	37.73	37.44	37.65	-0.006092715231788004	-0.003959873284055115	-0.002132196162047073	0.00293020777836972
2006-12-26	PFE	26.0	26.0	25.84	25.96	0.0	-0.004594180704441064	-0.0030864197530865445	-0.0003850596842509546
2006-12-26	CVX	72.74	73.39	72.5424	73.09	-0.006691246756793778	-0.0012248230811106042	-0.0021678129298486892	0.004949814381960627
2006-12-26	AXP	95.01	95.81	95.0	95.0	-0.010312499999999947	-0.001979166666666643	-0.002624671916010457	-0.003252544329031659
2006-12-26	MSFT.O	29.51	30.0	29.4	29.94	-0.011721366376423292	0.0006671114076051143	-0.007092198581560294	0.009780775716694778
2006-12-26	KO	43.57	43.92	43.5	43.81	-0.007517084282460118	-0.0008212739528756785	-0.0015401530053642531	0.005575307973218369
2006-12-26	MRK	43.03	43.03	42.6	42.67	-0.0062355658198612884	-0.008296842590458597	-0.0042075736325385416	-0.009287206872533038
2006-12-26	AAPL.O	60.89	61.22	60.84	61.16	0.000492934604009232	0.0021280078572596395	0.004457652303120341	0.006117973748151373
2006-12-26	BAC	53.5	54.0	53.4	53.75	0.0	0.006711409395973034	0.006787330316742057	0.007497656982192957
2006-12-26	HD	38.7	39.21	38.63	39.06	-0.00462962962962965	0.0033265097236439	-0.003353973168214508	0.002752048633217541
2006-12-26	MMM	63.68	64.26	63.678999999999995	64.0956	-0.0076359669627552584	0.0014025245441795509	-0.0011137254901961713	0.0036893203883496817
2006-12-26	UNH	65.5	65.763	65.48	65.64	-0.0039537712895377775	-0.00238167475728146	0.0	0.001831501831501825
2006-12-26	T	34.98	35.14	34.9	34.96	-0.005685048322910835	-0.007344632768361503	0.0011474469305794432	0.0005724098454493731
2006-12-26	V	53.53	53.542	52.38	52.65	-0.007417022065640655	-0.007194511403671444	-0.010876954452753274	-0.012467480826113708
2006-12-26	VZ	36.6	36.88	36.5	36.75	-0.0021810250817884125	0.0032644178454843686	0.0016465422612514935	0.0074013157894736725
2006-12-26	BA	88.89	88.98	88.36	88.79	-0.007813372028128152	-0.007473508087005087	-0.0005655468838365874	-0.0008630904489531632
2006-12-26	INTC.O	20.11	20.27	20.04	20.15	-0.017586712261846604	-0.009770395701025891	-0.001494768310911887	0.003986048829098143
2006-12-26	AIG	71.38	72.15	71.38	71.8905	-0.007922168172342037	0.0018050541516245744	-0.0011195074167366093	0.0039170506912442615
2006-12-26	MO	99.91	99.99799999999999	100.0	99.9264	-0.0038883349950149526	8.000800080010251e-05	0.0	0.002042664308126385
2006-12-26	TRV	40.56	41.02	40.56	40.93	-0.00661278471711968	-0.002189248358063667	-0.0017228648781688616	0.003924454255580079
2006-12-26	XOM	75.65	76.25	75.42	76.12	-0.0032938076416337836	0.0011817226890755705	0.0011947431302270495	0.008880053015241973
2006-12-26	HON	48.43	48.59	48.37	48.55	-0.005748306302607253	-0.0032820512820511683	0.00248704663212429	0.003016279646310238
2006-12-26	UTX	62.5	63.3	62.5	63.23	-0.003984063745019917	0.00794733833432315	0.0011212558065032407	0.0100638977635783
